date,rot_num_away_team,away_team_name,rot_num_home_team,home_team_name,away_team_runline_open,away_team_runline_open_odds,home_team_runline_open,home_team_runline_open_odds,away_team_runline_close,away_team_runline_close_odds,home_team_runline_close,home_team_runline_close_odds,away_team_moneyline_open,home_team_moneyline_open,away_team_moneyline_close,home_team_moneyline_close,over_open,over_open_odds,under_open,under_open_odds,over_close,over_close_odds,under_close,under_close_odds
Sun May 01,961,Phillies,962,Mets,+1.5,-145,-1.5,-145,+1.5,-130,-1.5,+123,+150,-170,+170,-185,o7,-110,u7,-110,o7,+104,u6.5,+100
Sat Apr 30,901,Diamondbacks,902,Cardinals,+1.5,-155,-1.5,-155,+1.5,-154,-1.5,+140,+140,-160,+143,-160,o7.5,-115,u7.5,-105,o7.5,+104,u7,-105
Sat Apr 30,913,Astros,914,Blue Jays,+1.5,-150,-1.5,-150,+1.5,-150,-1.5,+140,+130,-150,+140,-155,o8.5,100,u8.5,-120,o8,+105,u7.5,-104
Sat Apr 30,903,Nationals,904,Giants,+1.5,-125,-1.5,-125,+5.5,+900,-1.5,+104,+175,-210,+195,-220,o8,-115,u8,-105,o7.5,+105,u7.5,-117
Sat Apr 30,915,Angels,916,White Sox,+1.5,-180,-1.5,-180,-1.5,+180,-1.5,+170,+105,-125,+105,-117,o9,-105,u9,-115,o9,+100,u9,-106
Sat Apr 30,917,Guardians,918,Athletics,-1.5,+115,+1.5,+115,-1.5,+120,+1.5,-135,-155,+135,-150,+135,o6.5,-110,u6.5,-110,o6.5,-115,u6.5,+102
Sat Apr 30,919,Twins,920,Rays,+1.5,-142,-1.5,-142,+1.5,-120,-1.5,+110,+150,-178,+180,-200,o7.5,-110,u7.5,-110,o7.5,+105,u7,+102
Sat Apr 30,925,Mariners,926,Marlins,-1.5,+135,+1.5,+135,-1.5,+176,-1.5,+180,-125,+105,+100,-115,o7.5,-110,u7.5,-110,o7.5,+100,u7.5,-112
Sat Apr 30,905,Padres,906,Pirates,-1.5,-120,+1.5,-120,-1.5,+105,+1.5,-120,-210,+175,-155,+145,o7,-110,u7,-110,o7.5,-105,u7.5,-110
Sat Apr 30,921,Red Sox,922,Orioles,-1.5,-102,+1.5,-102,-1.5,+120,+1.5,+100,-172,+144,+245,+170,o8,-115,u8,-105,o7.5,-110,u8,+100
Sat Apr 30,927,Braves,928,Rangers,-1.5,+155,+1.5,+155,-1.5,+145,+1.5,-130,-110,-110,-117,+125,o8.5,-110,u8.5,-110,o9,+100,u9,-106
Sat Apr 30,907,Cubs,908,Brewers,+1.5,-160,-1.5,-160,+1.5,-120,-1.5,+130,+130,-150,+180,-160,o8,100,u8,-120,o8,+100,u7.5,+100
Sat Apr 30,923,Yankees,924,Royals,-1.5,-115,+1.5,-115,-1.5,-115,+1.5,+128,-195,+165,-185,+210,o7.5,100,u7.5,-120,o8.5,+100,u8,+100
Sat Apr 30,909,Phillies,910,Mets,+1.5,-220,-1.5,-220,+1.5,-180,-1.5,+175,+100,-120,+120,-120,o8,-105,u8,-115,o8,+100,u7.5,+105
Sat Apr 30,911,Reds,912,Rockies,+1.5,-128,-1.5,-128,+1.5,-130,-1.5,+130,+140,-166,+140,-139,o11,-110,u11,-110,o10.5,-105,u10.5,+100
Sat Apr 30,929,Tigers,930,Dodgers,+1.5,+140,-1.5,+140,+1.5,+150,-2.5,-105,+300,-400,+310,-260,o7.5,-115,u7.5,-105,o7.5,-106,u7.5,-105
Fri Apr 29,951,Padres,952,Pirates,-1.5,+100,+1.5,+100,-1.5,-105,+1.5,-110,-160,+140,-170,+160,o7.5,-105,u7.5,-115,o7.5,+100,u7,+105
Fri Apr 29,975,Mariners,976,Marlins,-1.5,+135,+1.5,+135,-1.5,+160,+1.5,-160,-130,+110,-104,-105,o7.5,-115,u7.5,-105,o8,-104,u7.5,+100
Fri Apr 29,963,Red Sox,964,Orioles,-1.5,+115,+1.5,+115,-1.5,+135,+1.5,-145,-143,+120,-125,+114,o9,100,u9,-120,o8.5,+120,u8,-105
Fri Apr 29,965,Astros,966,Blue Jays,+1.5,-170,-1.5,-170,+1.5,-155,-1.5,+165,+110,-130,+140,-120,o8.5,-110,u8.5,-110,o8.5,-105,u8.5,+100
Fri Apr 29,967,Twins,968,Rays,+1.5,-180,-1.5,-180,+1.5,-125,-1.5,+160,+110,-130,+170,-130,o7.5,-110,u7.5,-110,o7,-110,u7.5,+100
Fri Apr 29,953,Phillies,954,Mets,+1.5,-210,-1.5,-210,+1.5,-200,-1.5,+175,+100,-120,+115,-115,o7.5,-105,u7.5,-115,o7,+100,u7,-105
Fri Apr 29,969,Angels,970,White Sox,+1.5,-190,-1.5,-190,+1.5,-165,-1.5,+170,+110,-130,+132,-115,o7,-115,u7,-105,o7.5,-104,u7.5,-105
Fri Apr 29,977,Braves,978,Rangers,-1.5,+120,+1.5,+120,-1.5,+130,+1.5,-145,-143,+120,-126,+115,o9,100,u9,-122,o8.5,-105,u8.5,-105
Fri Apr 29,955,Cubs,956,Brewers,+1.5,-195,-1.5,-195,+1.5,-170,-1.5,+155,+110,-130,+128,-140,o8,-105,u8,-115,o8,-103,u7.5,-105
Fri Apr 29,971,Yankees,972,Royals,-1.5,+100,+1.5,+100,-1.5,-125,+1.5,+115,-170,+150,-200,+175,o8.5,-105,u8.5,-115,o8.5,-108,u8.5,+100
Fri Apr 29,957,Diamondbacks,958,Cardinals,+1.5,-140,-1.5,-140,+1.5,-130,-1.5,+130,+150,-170,+170,-160,o7,-115,u7,-105,o7.5,+100,u7,+100
Fri Apr 29,959,Reds,960,Rockies,+1.5,-170,-1.5,-170,-1.5,+162,-1.5,+160,+100,-120,+102,-115,o11,100,u11,-120,o10,+100,u9.5,+100
Fri Apr 29,973,Guardians,974,Athletics,+1.5,-190,-1.5,-190,-1.5,+120,-1.5,+170,+110,-130,+145,+130,o7,-105,u7,-115,o7,+110,u6.5,+100
Fri Apr 29,979,Tigers,980,Dodgers,+1.5,-110,-1.5,-110,+1.5,+115,-1.5,-115,+185,-225,+215,-240,o8.5,-110,u8.5,-110,o8.5,+100,u8,+100
Fri Apr 29,961,Nationals,962,Giants,+1.5,-130,-1.5,-130,+1.5,-108,-1.5,+100,+160,-190,+198,-215,o8,-110,u8,-110,o7.5,+100,u7,+100
Thu Apr 28,903,Brewers,904,Pirates,-1.5,-110,+1.5,-110,-1.5,+116,+1.5,-125,-170,+150,-145,+150,o7.5,-115,u7.5,-105,o7,+100,u7,-108
Thu Apr 28,901,Padres,902,Reds,-1.5,+135,+1.5,+135,-1.5,+158,-1,+123,-125,+105,+105,-104,o8,-115,u8,-105,o8,+100,u7.5,+100
Thu Apr 28,905,Rockies,906,Phillies,+1.5,-130,-1.5,-130,+1.5,-120,-1.5,+110,+165,-195,+210,-200,o7,-115,u7,-105,o7,+105,u6.5,+104
Thu Apr 28,913,Orioles,914,Yankees,+1.5,-115,-1.5,-115,+1.5,+100,-1.5,-103,+185,-225,+200,-225,o8,-105,u8,-115,o8,+100,u7.5,-105
Thu Apr 28,907,Marlins,908,Nationals,-1.5,+110,+1.5,+110,-1.5,+130,+1.5,-135,-155,+135,-132,+650,o8,-120,u8,100,o7.5,-109,u8,-108
Thu Apr 28,915,Mariners,916,Rays,+1.5,-200,-1.5,-200,+1.5,-148,-1.5,+145,+100,-120,+650,-150,o8,-105,u8,-115,o8,-102,u8.5,+100
Thu Apr 28,917,Tigers,918,Twins,+1.5,-165,-1.5,-165,+5.5,+240,-1.5,+160,+135,-155,+122,-140,o7,-105,u7,-115,o7,+102,u7,-110
Thu Apr 28,919,Astros,920,Rangers,-1.5,+110,+1.5,+110,-1.5,+100,+1.5,-115,-150,+130,-155,+145,o8,-105,u8,-115,o8,-110,u8,-108
Thu Apr 28,921,Royals,922,White Sox,+1.5,-150,-1.5,-150,+1.5,-144,-1.5,+128,+150,-170,+150,-162,o7,-115,u7,-105,o7,+102,u6.5,+105
Thu Apr 28,923,Red Sox,924,Blue Jays,+1.5,-145,-1.5,-145,+1.5,-162,-1.5,+155,+145,-165,+1150,-140,o8,-120,u8,100,o7.5,+102,u7,+100
Thu Apr 28,925,Guardians,926,Angels,+1.5,-145,-1.5,-145,+2.5,+1000,-1.5,+135,+145,-165,+133,-145,o8.5,-105,u8.5,-115,o8.5,-108,u8.5,-105
Thu Apr 28,909,Cubs,910,Braves,+1.5,-145,-1.5,-145,+1.5,-110,-1.5,-105,+140,-160,+195,-210,o8.5,-110,u8.5,-110,o8.5,+105,u8.5,-114
Thu Apr 28,911,Diamondbacks,912,Cardinals,+1.5,-140,-1.5,-140,+4.5,+140,-1.5,+120,+155,-180,+155,-170,o7.5,-105,u7.5,-115,o7.5,+100,u7.5,-115
Wed Apr 27,951,Mets,952,Cardinals,+1.5,-190,-1.5,-190,-1.5,+150,+1.5,-165,+105,-125,-115,+106,o8,-105,u8,-115,o7.5,-109,u7,+105
Wed Apr 27,971,Royals,972,White Sox,+1.5,-150,-1.5,-150,+1.5,-124,-1.5,+120,+145,-165,+210,-190,o7,-105,u7,-115,o7,+105,u6.5,+100
Wed Apr 27,953,Dodgers,954,Diamondbacks,-1.5,-120,+1.5,-120,-1.5,-115,+1.5,+100,-190,+160,-176,+165,o8,-115,u8,-105,o8.5,-106,u8,+100
Wed Apr 27,955,Brewers,956,Pirates,-1.5,-105,+1.5,-105,-1.5,+100,+1.5,-115,-180,+155,-170,+1200,o7.5,-105,u7.5,-115,o7.5,+105,u7,+104
Wed Apr 27,957,Padres,958,Reds,-1.5,+110,+1.5,+110,-1.5,-105,+1.5,-108,-140,+120,-165,+150,o8.5,-110,u8.5,-110,o9,+100,u8.5,+105
Wed Apr 27,965,Mariners,966,Rays,+1.5,-190,-1.5,-190,+1.5,-165,-1.5,+150,+105,-125,+138,-145,o7.5,-115,u7.5,-105,o7.5,-110,u7.5,+100
Wed Apr 27,959,Rockies,960,Phillies,+1.5,-120,-1.5,-120,+3.5,+525,-1.5,+100,+165,-195,+185,-210,o8.5,100,u8.5,-120,o8,-110,u8,-103
Wed Apr 27,961,Marlins,962,Nationals,-1.5,+160,+1.5,+160,-1.5,+126,+1.5,-135,-115,-105,-135,+125,o7.5,-105,u7.5,-115,o7.5,+105,u7,+104
Wed Apr 27,967,Orioles,968,Yankees,+1.5,-115,-1.5,-115,+1.5,+105,-1.5,-105,+190,-235,+225,-235,o7.5,-105,u7.5,-115,o8.5,-104,u8,-104
Wed Apr 27,969,Red Sox,970,Blue Jays,+1.5,-165,-1.5,-165,+1.5,-170,-1.5,+170,+120,-140,+120,-120,o9.5,-105,u9.5,-115,o9,+105,u8.5,+105
Wed Apr 27,963,Cubs,964,Braves,+1.5,-115,-1.5,-115,+1.5,-115,-1.5,+105,+175,-210,+175,-195,o9,-110,u9,-110,o8.5,-105,u8.5,-104
Wed Apr 27,973,Tigers,974,Twins,+1.5,-135,-1.5,-135,+1.5,-130,-1.5,+155,+165,-195,+175,-140,o7.5,-105,u7.5,-115,o7.5,+102,u7,+110
Wed Apr 27,975,Astros,976,Rangers,-1.5,+170,+1.5,+170,-1.5,+155,+1.5,-120,-110,-110,-110,+340,o8,-105,u8,-115,o8.5,+100,u8,-110
Wed Apr 27,977,Guardians,978,Angels,+1.5,-130,-1.5,-130,+1.5,-105,-1.5,+135,+175,-210,+190,-145,o7.5,-105,u7.5,-115,o7.5,+100,u8.5,-110
Wed Apr 27,979,Athletics,980,Giants,+1.5,-141,-1.5,-141,+1.5,-150,-2.5,+200,+125,-145,+155,-155,o7.5,-102,u7.5,-116,o7,-120,u7,+105
Tue Apr 26,901,Brewers,902,Pirates,-1.5,+100,+1.5,+100,-1.5,+100,+1.5,-108,-165,+145,-167,+160,o7.5,-105,u7.5,-115,o7,+100,u7,+100
Tue Apr 26,903,Padres,904,Reds,-1.5,+100,+1.5,+100,-1.5,+100,+1.5,-115,-160,+140,-165,+155,o8,-115,u8,-105,o8,+100,u7.5,+100
Tue Apr 26,915,Mariners,916,Rays,-1,+125,+1,+125,+1.5,-185,-1.5,+176,-110,-110,+115,-130,o7,-118,u7,-100,o7,+100,u7,-110
Tue Apr 26,905,Rockies,906,Phillies,+1.5,-160,-1.5,-160,+1.5,-132,-1.5,+130,+120,-140,+150,-160,o8,-105,u8,-115,o8.5,-105,u8,-105
Tue Apr 26,907,Marlins,908,Nationals,-1.5,+155,+1.5,+155,-1.5,+140,+1.5,-145,-120,+100,-129,+115,o7.5,-115,u7.5,-105,o7.5,+100,u7.5,-115
Tue Apr 26,917,Orioles,918,Yankees,+1.5,+105,-1.5,+105,+1.5,+125,-1.5,-125,+235,-300,+240,-270,o7.5,-105,u7.5,-115,o8,+110,u7.5,+100
Tue Apr 26,919,Red Sox,920,Blue Jays,+1.5,-115,-1.5,-115,+1.5,-115,-1.5,+110,+175,-210,+188,-180,o8.5,-115,u8.5,-105,o8.5,+100,u8,-105
Tue Apr 26,921,Royals,922,White Sox,+1.5,-150,-1.5,-150,+1.5,-140,-1.5,+130,+130,-150,+170,-150,o8.5,-105,u8.5,-115,o7,+105,u8,+100
Tue Apr 26,909,Cubs,910,Braves,+1.5,-125,-1.5,-125,+1.5,-130,-1.5,+128,+165,-195,+155,-170,o8,-115,u8,-105,o8,+100,u7.5,+100
Tue Apr 26,923,Tigers,924,Twins,+1.5,-180,-1.5,-180,+1.5,-160,-1.5,+150,+120,-140,+130,-140,o7,-110,u7,-110,o7.5,+105,u7,+102
Tue Apr 26,911,Mets,912,Cardinals,+1.5,-190,-1.5,-190,-1.5,+155,+1.5,-152,-105,-115,-110,+110,o7,-110,u7,-110,o7,-105,u7,+105
Tue Apr 26,925,Astros,926,Rangers,-1.5,+145,+1.5,+145,-1.5,+155,+1.5,-160,-115,-105,-108,+100,o9,-115,u9,-105,o9.5,+100,u9,+105
Tue Apr 26,927,Guardians,928,Angels,+1.5,-135,-1.5,-135,+1.5,-145,-1.5,+130,+155,-180,+145,-157,o8,-110,u8,-110,o8.5,+105,u7.5,-105
Tue Apr 26,913,Dodgers,914,Diamondbacks,-1.5,-115,+1.5,-115,-2.5,+105,+1.5,+125,-180,+155,-137,+188,o9,-115,u9,-105,o10.5,+100,u8,+100
Tue Apr 26,929,Athletics,930,Giants,+1.5,-130,-1.5,-130,+1.5,+100,-1.5,-106,+175,-210,+225,-250,o7,-110,u7,-110,o6.5,+100,u6.5,+105
Mon Apr 25,951,Giants,952,Brewers,+1.5,-155,-1.5,-155,+1.5,-125,-1.5,+110,+145,-165,+170,-185,o6.5,-115,u6.5,-105,o7,-112,u7,-103
Mon Apr 25,953,Rockies,954,Phillies,+1.5,-125,-1.5,-125,+1.5,-120,-1.5,+115,+160,-189,+160,-170,o8.5,-120,u8.5,-100,o8.5,-110,u8.5,+105
Mon Apr 25,959,Red Sox,960,Blue Jays,+1.5,-175,-1.5,-175,+3.5,+330,-1.5,+160,+120,-139,+110,-125,o9,105,u9,-125,o8,+105,u7.5,-105
Mon Apr 25,955,Mets,956,Cardinals,-1.5,+130,+1.5,+130,-1.5,+112,-1.5,+265,-130,+110,-155,+140,o6.5,-120,u6.5,100,o6.5,-110,u6.5,+110
Mon Apr 25,961,Astros,962,Rangers,-1.5,+120,+1.5,+120,-1.5,+128,+1.5,-130,-139,+120,-130,+115,o9,-100,u9,-120,o8.5,-105,u8.5,-110
Mon Apr 25,963,Guardians,964,Angels,-1.5,+140,+1.5,+140,-1.5,+180,-1.5,+165,-118,+100,+114,-130,o8.5,105,u8.5,-125,o8,+100,u7.5,+100
Mon Apr 25,957,Dodgers,958,Diamondbacks,-1.5,-110,+1.5,-110,-1.5,-122,-1.5,+320,-175,+150,-190,+170,o8,-120,u8,-100,o9,+100,u8.5,+105
Sun Apr 24,915,Red Sox,916,Rays,+1.5,-140,-1.5,-140,+1.5,-125,-1.5,+130,+155,-180,+160,-170,o7.5,100,u7.5,-120,o7.5,+105,u7.5,-105
Sun Apr 24,929,Rockies,930,Tigers,-1.5,+165,+1.5,+165,+1.5,-170,-1.5,+152,-105,-115,+120,-130,o9,-105,u9,-115,o9,+100,u8.5,-105
Sun Apr 24,903,Marlins,904,Braves,+1.5,-155,-1.5,-155,-1.5,+155,-1.5,+155,+135,-155,+115,-122,o8.5,-105,u8.5,-115,o8.5,+100,u8.5,+105
Sun Apr 24,917,Guardians,918,Yankees,+1.5,-130,-1.5,-130,+7.5,+375,-1.5,+120,+180,-220,+188,-186,o7,-110,u7,-110,o7,+110,u7,+100
Sun Apr 24,901,Giants,902,Nationals,-1.5,-105,+1.5,-105,-1.5,-115,+1.5,+110,-160,+140,-175,+170,o8.5,-115,u8.5,-105,o8.5,-105,u8.5,-109
Sun Apr 24,905,Cardinals,906,Reds,-1.5,-105,+1.5,-105,-1.5,+110,+1.5,-110,-165,+145,-145,+140,o8.5,-120,u8.5,100,o8.5,-105,u8.5,-107
Sun Apr 24,919,Blue Jays,920,Astros,+1.5,-180,-1.5,-180,-1.5,+165,-1.5,+164,+105,-125,+116,-125,o8.5,-115,u8.5,-105,o8.5,-104,u8.5,+105
Sun Apr 24,921,White Sox,922,Twins,-1.5,+150,+1.5,+150,-1.5,+155,+1.5,-165,-120,+100,+265,-105,o8,-110,u8,-110,o7.5,-110,u7.5,+100
Sun Apr 24,907,Pirates,908,Cubs,+1.5,-146,-1.5,-146,+1.5,-135,-1.5,+125,+165,-195,+150,-150,o9,-115,u9,-105,o10.5,-105,u10,-105
Sun Apr 24,923,Orioles,924,Angels,+1.5,-105,-1.5,-105,+1.5,-111,-1.5,+100,+190,-235,+180,-200,o9.5,-110,u9.5,-110,o9.5,+105,u9,+110
Sun Apr 24,925,Rangers,926,Athletics,-1.5,+140,+1.5,+140,-1.5,+146,+1.5,-155,-125,+105,-115,+105,o7.5,-110,u7.5,-110,o7.5,-115,u7.5,+100
Sun Apr 24,909,Mets,910,Diamondbacks,-1.5,+115,+1.5,+115,-1.5,-106,-1.5,+300,-140,+120,-177,+160,o9,-115,u9,-105,o8.5,+100,u8,+100
Sun Apr 24,927,Royals,928,Mariners,+1.5,-140,-1.5,-140,+1.5,-108,-1.5,+105,+155,-180,+215,-185,o8,100,u8,-120,o8,+100,u7.5,-105
Sun Apr 24,911,Dodgers,912,Padres,-1.5,+130,+1.5,+130,-1.5,+110,+1.5,-110,-140,+120,-165,+150,o7,-110,u7,-110,o7,+105,u6.5,+105
Sun Apr 24,913,Brewers,914,Phillies,+1.5,-145,-1.5,-145,+1.5,-160,-1.5,+150,+135,-155,+130,-140,o8,-105,u8,-115,o7.5,-105,u7.5,+105
Sat Apr 23,965,Guardians,966,Yankees,+1.5,-125,-1.5,-125,+1.5,-110,-1.5,+115,+160,-189,+185,-190,o8.5,-105,u8.5,-115,o7.5,-115,u7.5,-103
Sat Apr 23,951,Giants,952,Nationals,-1.5,+105,+1.5,+105,-1.5,-105,+1.5,-105,-154,+135,-165,+155,o8.5,-118,u8.5,-100,o8.5,-105,u8,+105
Sat Apr 23,979,Rockies,980,Tigers,-1.5,+115,+1.5,+115,+1.5,-160,-1.5,+150,-135,+115,+128,-135,o8.5,-115,u8.5,-105,o8.5,+105,u8,-110
Sat Apr 23,953,Pirates,954,Cubs,+1.5,-138,-1.5,-138,+1.5,-130,-1.5,+118,+155,-180,+155,-162,o9.5,-102,u9.5,-120,o10.5,-103,u7.5,-105
Sat Apr 23,955,Brewers,956,Phillies,+1.5,-130,-1.5,-130,+1.5,-154,-1.5,+140,+140,-160,+130,-140,o8.5,-110,u8.5,-110,o8,-105,u7.5,+100
Sat Apr 23,967,White Sox,968,Twins,+1.5,-170,-1.5,-170,+1.5,-150,-1.5,+140,+110,-130,+130,-148,o9,-110,u9,-110,o9,+100,u8.5,+105
Sat Apr 23,969,Rangers,970,Athletics,-1.5,+165,+1.5,+165,+1.5,-165,-1.5,+175,-105,-115,+130,-141,o7.5,-120,u7.5,100,o7,+105,u6.5,+105
Sat Apr 23,957,Cardinals,958,Reds,-1.5,+115,+1.5,+115,-1.5,+155,-1.5,+162,-140,+120,+102,-115,o9,-105,u9,-115,o8.5,+100,u8.5,-108
Sat Apr 23,971,Blue Jays,972,Astros,-1.5,+130,+1.5,+130,-1.5,+125,-1.5,+215,-120,+100,-124,+110,o9,-105,u9,-115,o8.5,-110,u8.5,-104
Sat Apr 23,973,Red Sox,974,Rays,-1.5,+180,+1.5,+180,+1.5,-170,-1.5,+155,-102,-116,+125,-142,o8,-110,u8,-110,o7.5,+105,u7.5,-120
Sat Apr 23,981,Rockies,982,Tigers,-1.5,+145,+1.5,+145,-1.5,+165,-1.5,+170,-125,+105,+105,-105,o7.5,100,u7.5,-120,o8.5,+100,u8,-104
Sat Apr 23,959,Marlins,960,Braves,+1.5,-145,-1.5,-145,+1.5,-135,-1.5,+155,+150,-170,+140,-130,o8,-105,u8,-115,o8,-103,u8.5,+105
Sat Apr 23,961,Mets,962,Diamondbacks,-1.5,+115,+1.5,+115,-1.5,+100,-1.5,+280,-135,+115,-155,+160,o9.5,100,u9.5,-120,o10,-105,u9.5,+100
Sat Apr 23,963,Dodgers,964,Padres,-1.5,+140,+1.5,+140,-1.5,+128,+1.5,-125,-118,+100,-132,+150,o8,-105,u8,-115,o7,+100,u7.5,-104
Sat Apr 23,975,Orioles,976,Angels,+1.5,+110,-1.5,+110,+1.5,+115,-2.5,+110,+195,-240,+240,-200,o9,-115,u9,-105,o9,+100,u9,+105
Sat Apr 23,977,Royals,978,Mariners,+1.5,-180,-1.5,-180,+1.5,-125,-1.5,+125,+115,-135,+170,-175,o8,-120,u8,100,o7.5,+105,u7,+105
Fri Apr 22,903,Cardinals,904,Reds,-1.5,+105,+1.5,+105,-1.5,+138,+1.5,-145,-160,+140,-120,+114,o9.5,-105,u9.5,-115,o8,+100,u7.5,+105
Fri Apr 22,915,Guardians,916,Yankees,+1.5,-125,-1.5,-125,+2.5,+300,-1.5,+120,+170,-200,+170,-167,o9,-110,u9,-110,o8.5,+100,u8,-105
Fri Apr 22,907,Brewers,908,Phillies,+1.5,-190,-1.5,-190,+1.5,-155,-1.5,+170,+100,-120,+125,-118,o7.5,-115,u7.5,-105,o8,-105,u7.5,+100
Fri Apr 22,905,Giants,906,Nationals,-1.5,+145,+1.5,+145,-1.5,+130,+1.5,-110,-110,-110,-130,+155,o9.5,-115,u9.5,-105,o8.5,+100,u8,+100
Fri Apr 22,917,Red Sox,918,Rays,+1.5,-171,-1.5,-171,+1.5,-156,-1.5,+150,+120,-139,+133,-140,o8.5,-110,u8.5,-110,o8.5,+105,u7.5,+100
Fri Apr 22,929,Rockies,930,Tigers,-1.5,+150,+1.5,+150,+1.5,-165,-1.5,+150,-115,-105,+120,-140,o8,-105,u8,-115,o8,-105,u7.5,-105
Fri Apr 22,909,Marlins,910,Braves,+1.5,-135,-1.5,-135,+2.5,+300,-1.5,+145,+150,-170,+125,-143,o9,-105,u9,-115,o8.5,+100,u8,-105
Fri Apr 22,901,Pirates,902,Cubs,+1.5,-156,-1.5,-156,+1.5,-125,-1.5,+126,+135,-155,+155,-160,o7.5,-104,u7.5,-118,o10.5,-105,u10,+100
Fri Apr 22,921,White Sox,922,Twins,-1.5,+150,+1.5,+150,-1.5,+162,-1.5,+185,+100,-118,+130,-102,o8,-105,u8,-115,o7.5,+104,u7.5,-110
Fri Apr 22,919,Blue Jays,920,Astros,+1.5,-130,-1.5,-130,-1.5,+125,-1.5,+123,+150,-175,+160,+110,o8.5,-120,u8.5,-100,o8.5,+100,u8.5,-105
Fri Apr 22,923,Orioles,924,Angels,+1.5,-130,-1.5,-130,+1.5,-125,-1.5,+110,+160,-190,+160,-175,o9,100,u9,-120,o8.5,-105,u8.5,-105
Fri Apr 22,927,Rangers,928,Athletics,-1.5,+135,+1.5,+135,-1.5,+140,-1.5,+155,-110,-110,+130,+125,o8,-112,u8,-107,o7.5,-104,u7,+100
Fri Apr 22,913,Dodgers,914,Padres,-1.5,+105,+1.5,+105,-1.5,+110,+1.5,-120,-160,+140,-155,+150,o8,-105,u8,-115,o8.5,+100,u8,+100
Fri Apr 22,911,Mets,912,Diamondbacks,-1.5,+125,+1.5,+125,-1.5,+132,-1.5,+205,-139,+120,-124,+440,o8.5,-105,u8.5,-115,o8.5,+100,u8,+100
Fri Apr 22,925,Royals,926,Mariners,+1.5,-170,-1.5,-170,-1.5,+175,-1.5,+170,+120,-139,+115,-127,o8,105,u8,-125,o7.5,-110,u7.5,-103
Thu Apr 21,951,Giants,952,Mets,-1.5,+155,+1.5,+155,-1.5,+180,-1.5,+165,-110,-110,+120,-134,o7.5,-115,u7.5,-105,o8.5,-105,u8,-104
Thu Apr 21,959,White Sox,960,Guardians,-1.5,+120,+1.5,+120,-1.5,+115,+1.5,-125,-135,+115,-145,+130,o9,-105,u9,-115,o8,-104,u7.5,+100
Thu Apr 21,961,Yankees,962,Tigers,-1.5,-105,+1.5,-105,-1.5,-105,+1.5,-105,-165,+140,-165,+150,o8,-119,u8,100,o8.5,-108,u8.5,-109
Thu Apr 21,963,Blue Jays,964,Red Sox,-1.5,+120,+1.5,+120,-1.5,+145,+1.5,-156,-130,+110,-114,+100,o9.5,-105,u9.5,-115,o8.5,-110,u8.5,+105
Thu Apr 21,965,Twins,966,Royals,-1.5,+125,+1.5,+125,-1.5,+114,+1.5,-125,-130,+110,-142,+125,o8.5,-105,u8.5,-115,o8,+100,u7.5,+100
Thu Apr 21,967,Orioles,968,Athletics,-1.5,+155,+1.5,+155,-1.5,+175,-1.5,+165,-115,-105,+116,-125,o7.5,-115,u7.5,-105,o7.5,+100,u7,+100
Thu Apr 21,953,Diamondbacks,954,Nationals,+1.5,-180,-1.5,-180,-1.5,+175,-1.5,+155,+100,-120,+115,-129,o10.5,-105,u10.5,-115,o9.5,+105,u9,+102
Thu Apr 21,955,Cardinals,956,Marlins,+1.5,-179,-1.5,-179,+1.5,-175,-1.5,+155,+110,-130,+115,-129,o7.5,-115,u7.5,-105,o7.5,+105,u7,+105
Thu Apr 21,957,Pirates,958,Cubs,+1.5,-160,-1.5,-160,+1.5,-140,-1.5,+125,+110,-130,+155,-159,o8.5,-110,u8.5,-110,o9,+102,u8.5,+110
Thu Apr 21,969,Rangers,970,Mariners,+1.5,-170,-1.5,-170,+1.5,-175,-1.5,+155,+125,-145,+112,-125,o8.5,-110,u8.5,-110,o8.5,-103,u8,+105
Wed Apr 20,901,Pirates,902,Brewers,+1.5,+105,-1.5,+105,+1.5,+900,-1.5,-115,+200,-250,+210,-240,o8,-115,u8,-105,o8,-104,u8,-105
Wed Apr 20,931,White Sox,932,Guardians,+1.5,-178,-1.5,-178,+1.5,-135,-1.5,+135,+120,-142,+140,-150,o8,-110,u8,-110,o8,+100,u7.5,-103
Wed Apr 20,903,Phillies,904,Rockies,+1.5,-180,-1.5,-180,-1.5,+140,+1.5,-140,-105,-115,-105,-102,o11.5,-115,u11.5,-105,o11,+105,u10.5,+100
Wed Apr 20,905,Braves,906,Dodgers,+1.5,-145,-1.5,-145,+1.5,-170,-1.5,+152,+130,-150,+120,-132,o9.5,-110,u9.5,-110,o8.5,-110,u8.5,+100
Wed Apr 20,907,Reds,908,Padres,+1.5,-150,-1.5,-150,+1.5,-120,-1.5,+107,+140,-160,+175,-195,o9,-115,u9,-105,o8.5,-104,u8.5,-110
Wed Apr 20,915,White Sox,916,Guardians,+1.5,-215,-1.5,-215,-1.5,+185,-1.5,+150,-126,+108,+130,-145,o8,-110,u8,-110,o7.5,-105,u7.5,-110
Wed Apr 20,927,Orioles,928,Athletics,+1.5,-175,-1.5,-175,+1.5,-170,-1.5,+165,+120,-140,+112,-125,o8,-120,u8,-100,o8.5,+105,u7.5,-105
Wed Apr 20,929,Rays,930,Cubs,-1.5,+135,+1.5,+135,-1.5,+145,-1.5,+180,-115,-105,-108,-105,o9.5,-110,u9.5,-110,o9.5,+110,u9,-105
